"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 03, 2022","1.1442","1.1312","1.1460","1.1276","49.22K","1.09%"
"Feb 02, 2022","1.1319","1.1281","1.1340","1.1275","22.69K","0.51%"
"Feb 01, 2022","1.1262","1.1242","1.1289","1.1230","27.06K","0.07%"
"Jan 31, 2022","1.1254","1.1160","1.1257","1.1148","28.05K","0.89%"
"Jan 28, 2022","1.1155","1.1155","1.1184","1.1131","27.83K","0.04%"
"Jan 27, 2022","1.1151","1.1265","1.1265","1.1141","39.17K","-1.01%"
"Jan 26, 2022","1.1265","1.1314","1.1321","1.1246","26.91K","-0.45%"
"Jan 25, 2022","1.1316","1.1338","1.1340","1.1274","21.14K","-0.14%"
"Jan 24, 2022","1.1332","1.1350","1.1356","1.1302","24.60K","-0.18%"
"Jan 21, 2022","1.1353","1.1330","1.1372","1.1313","19.67K","0.25%"
"Jan 20, 2022","1.1325","1.1356","1.1381","1.1314","22.56K","-0.34%"
"Jan 19, 2022","1.1364","1.1342","1.1369","1.1332","20.31K","0.22%"
"Jan 18, 2022","1.1339","1.1429","1.1447","1.1327","51.41K","-0.73%"
"Jan 17, 2022","1.1422","1.1437","1.1439","1.1404","17.58K","-0.02%"
"Jan 16, 2022","1.1424","1.1429","1.1429","1.1418","0.55K","-0.03%"
"Jan 14, 2022","1.1428","1.1467","1.1496","1.1412","33.06K","-0.41%"
"Jan 13, 2022","1.1475","1.1457","1.1496","1.1449","33.32K","0.10%"
"Jan 12, 2022","1.1464","1.1378","1.1467","1.1369","36.43K","0.71%"
"Jan 11, 2022","1.1383","1.1343","1.1390","1.1328","23.42K","0.40%"
"Jan 10, 2022","1.1338","1.1375","1.1377","1.1299","25.75K","-0.35%"
"Jan 07, 2022","1.1378","1.1312","1.1380","1.1305","24.26K","0.67%"
"Jan 06, 2022","1.1302","1.1327","1.1347","1.1298","24.76K","-0.21%"
"Jan 05, 2022","1.1326","1.1302","1.1362","1.1291","27.45K","0.20%"
"Jan 04, 2022","1.1303","1.1309","1.1338","1.1287","26.21K","-0.09%"
"Jan 03, 2022","1.1313","1.1401","1.1401","1.1295","31.00K","-0.79%"
"Dec 31, 2021","1.1403","1.1340","1.1403","1.1320","22.87K","0.51%"
"Dec 30, 2021","1.1345","1.1367","1.1377","1.1314","25.84K","-0.16%"
"Dec 29, 2021","1.1363","1.1329","1.1390","1.1293","24.04K","0.36%"
"Dec 28, 2021","1.1322","1.1346","1.1354","1.1309","15.11K","-0.21%"
"Dec 27, 2021","1.1346","1.1343","1.1355","1.1323","12.37K","-0.11%"
"Dec 23, 2021","1.1358","1.1341","1.1363","1.1311","18.93K","0.04%"
"Dec 22, 2021","1.1354","1.1303","1.1364","1.1286","19.83K","0.45%"
"Dec 21, 2021","1.1303","1.1301","1.1325","1.1281","20.41K","0.04%"
"Dec 20, 2021","1.1298","1.1270","1.1326","1.1259","22.43K","0.19%"
"Dec 17, 2021","1.1277","1.1356","1.1376","1.1260","22.46K","-0.65%"
"Dec 16, 2021","1.1351","1.1321","1.1388","1.1308","30.80K","0.47%"
"Dec 15, 2021","1.1298","1.1285","1.1326","1.1245","32.32K","0.12%"
"Dec 14, 2021","1.1284","1.1311","1.1352","1.1280","25.27K","0.06%"
"Dec 13, 2021","1.1277","1.1309","1.1316","1.1264","0.35K","-0.31%"
"Dec 10, 2021","1.1312","1.1295","1.1323","1.1264","8.28K","0.20%"
"Dec 09, 2021","1.1289","1.1344","1.1345","1.1279","17.35K","-0.55%"
"Dec 08, 2021","1.1351","1.1263","1.1356","1.1263","23.95K","0.78%"
"Dec 07, 2021","1.1263","1.1287","1.1300","1.1229","18.34K","-0.16%"
"Dec 06, 2021","1.1281","1.1311","1.1315","1.1268","14.74K","-0.27%"
"Dec 04, 2021","1.1311","1.1311","1.1311","1.1311","-","-0.03%"
"Dec 03, 2021","1.1314","1.1304","1.1335","1.1268","32.78K","0.13%"
"Dec 02, 2021","1.1299","1.1320","1.1350","1.1297","20.67K","-0.19%"
"Dec 01, 2021","1.1321","1.1342","1.1362","1.1305","27.32K","-0.05%"
"Nov 30, 2021","1.1327","1.1294","1.1387","1.1237","45.34K","0.45%"
"Nov 29, 2021","1.1276","1.1305","1.1307","1.1261","17.59K","-0.27%"
"Nov 26, 2021","1.1306","1.1204","1.1326","1.1203","33.16K","0.85%"
"Nov 25, 2021","1.1211","1.1212","1.1215","1.1211","7.68K","0.08%"
"Nov 24, 2021","1.1202","1.1250","1.1259","1.1190","26.59K","-0.46%"
"Nov 23, 2021","1.1254","1.1239","1.1278","1.1230","19.19K","0.16%"
"Nov 22, 2021","1.1236","1.1281","1.1294","1.1235","25.11K","-0.51%"
"Nov 19, 2021","1.1294","1.1375","1.1378","1.1254","30.06K","-0.72%"
"Nov 18, 2021","1.1376","1.1326","1.1379","1.1318","20.55K","0.49%"
"Nov 17, 2021","1.1320","1.1325","1.1337","1.1268","22.94K","-0.02%"
"Nov 16, 2021","1.1322","1.1378","1.1391","1.1314","23.53K","-0.61%"
"Nov 15, 2021","1.1391","1.1446","1.1470","1.1362","22.39K","-0.52%"
"Nov 12, 2021","1.1450","1.1456","1.1469","1.1439","15.79K","-0.02%"
"Nov 11, 2021","1.1452","1.1485","1.1494","1.1449","17.14K","-0.34%"
"Nov 10, 2021","1.1491","1.1601","1.1602","1.1482","30.69K","-0.96%"
"Nov 09, 2021","1.1602","1.1595","1.1617","1.1577","17.28K","0.04%"
"Nov 08, 2021","1.1597","1.1573","1.1603","1.1559","14.38K","0.34%"
"Nov 05, 2021","1.1558","1.1562","1.1581","1.1520","20.79K","-0.03%"
"Nov 04, 2021","1.1561","1.1620","1.1625","1.1535","22.06K","-0.51%"
"Nov 03, 2021","1.1620","1.1590","1.1626","1.1571","19.03K","0.25%"
"Nov 02, 2021","1.1591","1.1613","1.1622","1.1584","13.47K","-0.22%"
"Nov 01, 2021","1.1616","1.1570","1.1618","1.1555","14.01K","0.41%"
"Oct 29, 2021","1.1569","1.1693","1.1700","1.1545","33.07K","-1.08%"
"Oct 28, 2021","1.1695","1.1614","1.1703","1.1592","32.03K","0.65%"
"Oct 27, 2021","1.1620","1.1607","1.1638","1.1596","20.97K","0.10%"
"Oct 26, 2021","1.1608","1.1622","1.1637","1.1595","13.18K","-0.14%"
"Oct 25, 2021","1.1624","1.1652","1.1676","1.1601","16.29K","-0.21%"
"Oct 22, 2021","1.1648","1.1634","1.1666","1.1632","14.21K","0.11%"
"Oct 21, 2021","1.1635","1.1662","1.1678","1.1631","14.60K","-0.28%"
"Oct 20, 2021","1.1668","1.1648","1.1671","1.1629","13.42K","0.14%"
"Oct 19, 2021","1.1652","1.1624","1.1682","1.1620","19.22K","0.25%"
"Oct 18, 2021","1.1623","1.1615","1.1635","1.1585","13.68K","0.03%"
"Oct 15, 2021","1.1619","1.1612","1.1631","1.1601","11.90K","0.06%"
"Oct 14, 2021","1.1612","1.1610","1.1637","1.1596","14.85K","0.08%"
"Oct 13, 2021","1.1603","1.1548","1.1611","1.1543","18.35K","0.51%"
"Oct 12, 2021","1.1544","1.1567","1.1584","1.1538","13.90K","-0.26%"
"Oct 11, 2021","1.1574","1.1587","1.1600","1.1563","10.11K","-0.15%"
"Oct 08, 2021","1.1591","1.1569","1.1600","1.1555","17.69K","0.22%"
"Oct 07, 2021","1.1566","1.1570","1.1586","1.1562","12.62K","0.01%"
"Oct 06, 2021","1.1565","1.1613","1.1616","1.1545","26.40K","-0.41%"
"Oct 05, 2021","1.1613","1.1637","1.1637","1.1596","14.14K","-0.23%"
"Oct 04, 2021","1.1640","1.1613","1.1656","1.1603","17.39K","0.23%"
"Oct 01, 2021","1.1613","1.1598","1.1623","1.1579","17.04K","0.11%"
"Sep 30, 2021","1.1600","1.1607","1.1626","1.1578","22.94K","-0.15%"
"Sep 29, 2021","1.1618","1.1700","1.1707","1.1606","25.49K","-0.66%"
"Sep 28, 2021","1.1695","1.1712","1.1720","1.1685","24.89K","-0.19%"
"Sep 27, 2021","1.1717","1.1736","1.1743","1.1702","17.13K","-0.14%"
"Sep 24, 2021","1.1734","1.1759","1.1765","1.1719","14.52K","-0.26%"
"Sep 23, 2021","1.1765","1.1711","1.1768","1.1701","20.66K","0.45%"
"Sep 22, 2021","1.1712","1.1744","1.1775","1.1702","28.98K","-0.28%"
"Sep 21, 2021","1.1745","1.1746","1.1768","1.1734","15.98K","0.01%"
"Sep 20, 2021","1.1744","1.1747","1.1761","1.1719","22.22K","-0.01%"
"Sep 18, 2021","1.1745","1.1745","1.1745","1.1745","-","-0.03%"
"Sep 17, 2021","1.1749","1.1793","1.1809","1.1744","20.54K","-0.21%"
"Sep 16, 2021","1.1774","1.1835","1.1841","1.1770","24.17K","-0.46%"
"Sep 15, 2021","1.1828","1.1824","1.1853","1.1820","17.79K","-0.01%"
"Sep 14, 2021","1.1829","1.1831","1.1867","1.1821","20.29K","0.21%"
"Sep 13, 2021","1.1804","1.1818","1.1818","1.1773","0.36K","-0.05%"
"Sep 11, 2021","1.1810","1.1832","1.1832","1.1810","202.26K","-0.04%"
"Sep 10, 2021","1.1815","1.1824","1.1851","1.1809","5.71K","-0.14%"
"Sep 09, 2021","1.1831","1.1820","1.1842","1.1805","15.12K","0.04%"
"Sep 08, 2021","1.1826","1.1846","1.1852","1.1804","11.18K","-0.18%"
"Sep 07, 2021","1.1847","1.1884","1.1888","1.1839","19.15K","-0.22%"
"Sep 06, 2021","1.1873","1.1887","1.1887","1.1858","76.87K","-0.12%"
"Sep 05, 2021","1.1887","1.1882","1.1888","1.1881","1.73K","0.04%"
"Sep 04, 2021","1.1882","1.1882","1.1882","1.1882","-","-0.09%"
"Sep 03, 2021","1.1893","1.1877","1.1911","1.1868","16.57K","0.13%"
"Sep 02, 2021","1.1877","1.1842","1.1878","1.1836","10.85K","0.24%"
"Sep 01, 2021","1.1849","1.1814","1.1860","1.1796","14.33K","0.28%"
"Aug 31, 2021","1.1816","1.1802","1.1848","1.1799","15.70K","0.08%"
"Aug 30, 2021","1.1807","1.1799","1.1814","1.1786","7.36K","0.07%"
"Aug 28, 2021","1.1799","1.1799","1.1799","1.1799","-","0.01%"
"Aug 27, 2021","1.1798","1.1757","1.1806","1.1738","17.77K","0.37%"
"Aug 26, 2021","1.1755","1.1776","1.1783","1.1749","11.19K","-0.18%"
"Aug 25, 2021","1.1776","1.1760","1.1778","1.1730","12.23K","0.14%"
"Aug 24, 2021","1.1760","1.1751","1.1769","1.1732","11.20K","0.06%"
"Aug 23, 2021","1.1753","1.1704","1.1756","1.1698","12.00K","0.41%"
"Aug 21, 2021","1.1705","1.1705","1.1705","1.1705","-","0.03%"
"Aug 20, 2021","1.1702","1.1683","1.1710","1.1669","10.38K","0.18%"
"Aug 19, 2021","1.1681","1.1717","1.1721","1.1671","13.82K","-0.32%"
"Aug 18, 2021","1.1718","1.1716","1.1748","1.1699","14.49K","0.01%"
"Aug 17, 2021","1.1717","1.1785","1.1790","1.1714","15.99K","-0.55%"
"Aug 16, 2021","1.1782","1.1802","1.1808","1.1774","9.73K","-0.17%"
"Aug 14, 2021","1.1802","1.1802","1.1802","1.1802","-","0.00%"
"Aug 13, 2021","1.1802","1.1736","1.1812","1.1736","13.45K","0.55%"
"Aug 12, 2021","1.1737","1.1749","1.1755","1.1730","9.64K","-0.08%"
"Aug 11, 2021","1.1746","1.1726","1.1762","1.1713","14.57K","0.14%"
"Aug 10, 2021","1.1730","1.1747","1.1750","1.1717","10.93K","-0.16%"
"Aug 09, 2021","1.1749","1.1765","1.1777","1.1742","12.89K","-0.14%"
"Aug 06, 2021","1.1766","1.1843","1.1843","1.1762","18.62K","-0.67%"
"Aug 05, 2021","1.1845","1.1847","1.1866","1.1836","14.15K","-0.03%"
"Aug 04, 2021","1.1848","1.1872","1.1909","1.1842","17.97K","-0.20%"
"Aug 03, 2021","1.1872","1.1875","1.1903","1.1863","10.95K","-0.09%"
"Aug 02, 2021","1.1883","1.1879","1.1906","1.1868","13.04K","0.14%"
"Jul 30, 2021","1.1866","1.1897","1.1920","1.1861","18.48K","-0.29%"
"Jul 29, 2021","1.1901","1.1854","1.1903","1.1852","15.64K","0.43%"
"Jul 28, 2021","1.1850","1.1829","1.1861","1.1782","23.01K","0.14%"
"Jul 27, 2021","1.1834","1.1813","1.1852","1.1781","18.48K","0.18%"
"Jul 26, 2021","1.1813","1.1778","1.1828","1.1774","15.08K","0.25%"
"Jul 23, 2021","1.1783","1.1784","1.1797","1.1765","12.21K","0.00%"
"Jul 22, 2021","1.1783","1.1809","1.1843","1.1769","24.20K","-0.25%"
"Jul 21, 2021","1.1813","1.1793","1.1818","1.1764","15.81K","0.15%"
"Jul 20, 2021","1.1795","1.1810","1.1815","1.1768","17.51K","-0.08%"
"Jul 19, 2021","1.1804","1.1819","1.1837","1.1776","21.52K","-0.15%"
"Jul 16, 2021","1.1822","1.1825","1.1836","1.1805","12.28K","0.01%"
"Jul 15, 2021","1.1821","1.1851","1.1865","1.1809","15.50K","-0.19%"
"Jul 14, 2021","1.1844","1.1792","1.1854","1.1786","17.93K","0.41%"
"Jul 13, 2021","1.1796","1.1877","1.1889","1.1785","26.99K","-0.65%"
"Jul 12, 2021","1.1873","1.1892","1.1895","1.1851","15.42K","-0.16%"
"Jul 09, 2021","1.1892","1.1861","1.1897","1.1840","13.59K","0.31%"
"Jul 08, 2021","1.1855","1.1808","1.1883","1.1799","23.60K","0.28%"
"Jul 07, 2021","1.1822","1.1835","1.1853","1.1796","19.07K","-0.15%"
"Jul 06, 2021","1.1840","1.1882","1.1911","1.1821","35.17K","-0.32%"
"Jul 05, 2021","1.1878","1.1873","1.1897","1.1868","-","0.05%"
"Jul 04, 2021","1.1872","1.1881","1.1885","1.1872","-","0.09%"
"Jul 02, 2021","1.1861","1.1865","1.1890","1.1823","26.87K","0.03%"
"Jul 01, 2021","1.1858","1.1879","1.1901","1.1853","20.53K","-0.06%"
"Jun 30, 2021","1.1865","1.1917","1.1927","1.1863","19.66K","-0.46%"
"Jun 29, 2021","1.1920","1.1943","1.1948","1.1896","17.46K","-0.18%"
"Jun 28, 2021","1.1942","1.1958","1.1964","1.1922","17.23K","-0.07%"
"Jun 25, 2021","1.1950","1.1950","1.1994","1.1945","14.40K","0.00%"
"Jun 24, 2021","1.1950","1.1945","1.1976","1.1936","12.41K","0.01%"
"Jun 23, 2021","1.1949","1.1961","1.1989","1.1930","19.72K","-0.06%"
"Jun 22, 2021","1.1956","1.1938","1.1972","1.1900","16.64K","0.22%"
"Jun 21, 2021","1.1930","1.1882","1.1941","1.1867","19.78K","0.32%"
"Jun 18, 2021","1.1892","1.1928","1.1945","1.1867","30.56K","-0.33%"
"Jun 17, 2021","1.1931","1.2015","1.2027","1.1911","42.14K","-0.90%"
"Jun 16, 2021","1.2039","1.2149","1.2156","1.2016","25.47K","-0.89%"
"Jun 15, 2021","1.2147","1.2144","1.2169","1.2123","15.04K","0.21%"
"Jun 14, 2021","1.2122","1.2107","1.2123","1.2085","0.25K","0.16%"
"Jun 11, 2021","1.2103","1.2174","1.2193","1.2090","7.48K","-0.57%"
"Jun 10, 2021","1.2172","1.2182","1.2195","1.2144","17.21K","-0.07%"
"Jun 09, 2021","1.2181","1.2175","1.2219","1.2172","12.53K","0.00%"
"Jun 08, 2021","1.2181","1.2192","1.2196","1.2166","14.54K","-0.13%"
"Jun 07, 2021","1.2197","1.2167","1.2203","1.2146","13.80K","0.25%"
"Jun 04, 2021","1.2167","1.2128","1.2187","1.2105","20.06K","0.32%"
"Jun 03, 2021","1.2128","1.2212","1.2217","1.2120","19.28K","-0.70%"
"Jun 02, 2021","1.2214","1.2218","1.2229","1.2166","19.35K","-0.15%"
"Jun 01, 2021","1.2232","1.2196","1.2258","1.2187","27.23K","-0.03%"
"May 31, 2021","1.2236","1.2193","1.2237","1.2187","-","0.35%"
"May 30, 2021","1.2193","1.2195","1.2201","1.2192","-","-0.10%"
"May 28, 2021","1.2205","1.2197","1.2208","1.2136","22.10K","0.02%"
"May 27, 2021","1.2203","1.2198","1.2218","1.2179","18.63K","0.05%"
"May 26, 2021","1.2197","1.2257","1.2267","1.2186","17.92K","-0.52%"
"May 25, 2021","1.2261","1.2221","1.2271","1.2217","19.38K","0.35%"
"May 24, 2021","1.2218","1.2185","1.2236","1.2176","13.29K","0.25%"
"May 21, 2021","1.2187","1.2233","1.2245","1.2165","19.70K","-0.31%"
"May 20, 2021","1.2225","1.2182","1.2235","1.2174","15.32K","0.38%"
"May 19, 2021","1.2179","1.2230","1.2251","1.2165","22.72K","-0.47%"
"May 18, 2021","1.2236","1.2159","1.2240","1.2158","19.46K","0.58%"
"May 17, 2021","1.2166","1.2148","1.2176","1.2133","15.12K","0.13%"
"May 14, 2021","1.2150","1.2088","1.2154","1.2077","19.17K","0.55%"
"May 13, 2021","1.2084","1.2077","1.2113","1.2059","20.69K","-0.03%"
"May 12, 2021","1.2088","1.2158","1.2160","1.2072","24.65K","-0.59%"
"May 11, 2021","1.2160","1.2140","1.2191","1.2131","19.81K","0.05%"
"May 10, 2021","1.2154","1.2173","1.2187","1.2135","17.13K","-0.16%"
"May 07, 2021","1.2174","1.2072","1.2180","1.2061","27.56K","0.91%"
"May 06, 2021","1.2064","1.2014","1.2080","1.2001","16.98K","0.46%"
"May 05, 2021","1.2009","1.2023","1.2037","1.1994","15.71K","-0.11%"
"May 04, 2021","1.2022","1.2074","1.2075","1.2009","18.15K","-0.46%"
"May 03, 2021","1.2077","1.2035","1.2086","1.2023","13.08K","0.37%"
"Apr 30, 2021","1.2033","1.2132","1.2137","1.2026","22.76K","-0.85%"
"Apr 29, 2021","1.2136","1.2134","1.2160","1.2113","15.90K","-0.01%"
"Apr 28, 2021","1.2137","1.2104","1.2147","1.2067","22.97K","0.31%"
"Apr 27, 2021","1.2099","1.2099","1.2105","1.2069","13.44K","-0.05%"
"Apr 26, 2021","1.2105","1.2110","1.2129","1.2073","19.15K","0.00%"
"Apr 23, 2021","1.2105","1.2029","1.2113","1.2025","19.79K","0.71%"
"Apr 22, 2021","1.2020","1.2048","1.2083","1.2006","20.12K","-0.19%"
"Apr 21, 2021","1.2043","1.2051","1.2057","1.2012","16.01K","-0.01%"
"Apr 20, 2021","1.2044","1.2051","1.2093","1.2036","21.66K","-0.07%"
"Apr 19, 2021","1.2053","1.1989","1.2062","1.1956","23.22K","0.50%"
"Apr 16, 2021","1.1993","1.1982","1.2009","1.1964","16.72K","0.03%"
"Apr 15, 2021","1.1989","1.1994","1.2008","1.1971","17.00K","0.03%"
"Apr 14, 2021","1.1986","1.1965","1.2003","1.1963","15.12K","0.20%"
"Apr 13, 2021","1.1962","1.1927","1.1971","1.1894","19.62K","0.34%"
"Apr 12, 2021","1.1921","1.1915","1.1935","1.1887","14.18K","0.02%"
"Apr 09, 2021","1.1919","1.1932","1.1946","1.1883","16.33K","-0.12%"
"Apr 08, 2021","1.1933","1.1884","1.1943","1.1876","17.41K","0.42%"
"Apr 07, 2021","1.1883","1.1891","1.1932","1.1878","19.44K","-0.04%"
"Apr 06, 2021","1.1888","1.1828","1.1895","1.1812","19.09K","0.50%"
"Apr 05, 2021","1.1829","1.1777","1.1837","1.1754","13.11K","0.46%"
"Apr 02, 2021","1.1775","1.1795","1.1804","1.1766","6.03K","-0.12%"
"Apr 01, 2021","1.1789","1.1745","1.1797","1.1729","19.90K","0.40%"
"Mar 31, 2021","1.1742","1.1734","1.1778","1.1721","20.95K","0.05%"
"Mar 30, 2021","1.1736","1.1784","1.1792","1.1729","17.72K","-0.40%"
"Mar 29, 2021","1.1783","1.1820","1.1820","1.1780","17.77K","-0.23%"
"Mar 26, 2021","1.1810","1.1787","1.1826","1.1786","14.56K","0.12%"
"Mar 25, 2021","1.1796","1.1835","1.1847","1.1780","22.33K","-0.40%"
"Mar 24, 2021","1.1843","1.1874","1.1874","1.1830","20.40K","-0.25%"
"Mar 23, 2021","1.1873","1.1954","1.1963","1.1864","22.59K","-0.76%"
"Mar 22, 2021","1.1964","1.1905","1.1969","1.1894","23.14K","0.29%"
"Mar 19, 2021","1.1930","1.1939","1.1959","1.1895","26.41K","-0.05%"
"Mar 18, 2021","1.1936","1.2001","1.2011","1.1928","25.90K","-0.54%"
"Mar 17, 2021","1.2001","1.1926","1.2010","1.1909","25.30K","0.62%"
"Mar 16, 2021","1.1927","1.1952","1.1976","1.1905","22.94K","0.02%"
"Mar 15, 2021","1.1925","1.1948","1.1963","1.1919","0.38K","-0.21%"
"Mar 12, 2021","1.1950","1.1981","1.1988","1.1910","5.95K","-0.28%"
"Mar 11, 2021","1.1984","1.1929","1.1991","1.1916","23.31K","0.51%"
"Mar 10, 2021","1.1923","1.1904","1.1931","1.1871","20.42K","0.18%"
"Mar 09, 2021","1.1902","1.1849","1.1917","1.1837","21.28K","0.36%"
"Mar 08, 2021","1.1859","1.1918","1.1934","1.1845","21.21K","-0.47%"
"Mar 05, 2021","1.1915","1.1980","1.1980","1.1895","31.54K","-0.44%"
"Mar 04, 2021","1.1968","1.2068","1.2068","1.1964","23.05K","-0.84%"
"Mar 03, 2021","1.2069","1.2089","1.2116","1.2045","23.29K","-0.16%"
"Mar 02, 2021","1.2088","1.2053","1.2097","1.1995","23.46K","0.31%"
"Mar 01, 2021","1.2051","1.2076","1.2105","1.2031","23.73K","-0.26%"
"Feb 26, 2021","1.2082","1.2184","1.2186","1.2066","40.12K","-0.88%"
"Feb 25, 2021","1.2189","1.2172","1.2248","1.2160","36.82K","0.30%"
"Feb 24, 2021","1.2153","1.2155","1.2180","1.2114","26.77K","0.03%"
"Feb 23, 2021","1.2149","1.2164","1.2186","1.2140","18.38K","-0.20%"
"Feb 22, 2021","1.2173","1.2124","1.2175","1.2096","24.32K","0.42%"
"Feb 19, 2021","1.2122","1.2096","1.2150","1.2087","20.50K","0.25%"
"Feb 18, 2021","1.2092","1.2048","1.2101","1.2041","20.26K","0.41%"
"Feb 17, 2021","1.2043","1.2110","1.2111","1.2030","24.73K","-0.65%"
"Feb 16, 2021","1.2122","1.2129","1.2177","1.2101","36.18K","-0.14%"
"Feb 15, 2021","1.2139","1.2127","1.2152","1.2124","-","0.09%"
"Feb 14, 2021","1.2128","1.2127","1.2132","1.2127","-","0.04%"
"Feb 12, 2021","1.2123","1.2139","1.2140","1.2088","22.06K","-0.12%"
"Feb 11, 2021","1.2138","1.2125","1.2157","1.2121","15.32K","0.01%"
"Feb 10, 2021","1.2137","1.2128","1.2152","1.2116","22.54K","0.09%"
"Feb 09, 2021","1.2126","1.2058","1.2130","1.2056","24.96K","0.51%"
"Feb 08, 2021","1.2065","1.2054","1.2076","1.2027","22.13K","0.10%"
"Feb 05, 2021","1.2053","1.1972","1.2060","1.1960","28.43K","0.64%"
"Feb 04, 2021","1.1976","1.2045","1.2052","1.1965","27.51K","-0.50%"
"Feb 03, 2021","1.2036","1.2052","1.2060","1.2013","22.11K","0.04%"
"Feb 02, 2021","1.2031","1.2071","1.2098","1.2022","28.12K","-0.39%"
"Feb 01, 2021","1.2078","1.2139","1.2147","1.2066","27.03K","-0.54%"
"Jan 29, 2021","1.2143","1.2135","1.2168","1.2106","26.73K","-0.01%"
"Jan 28, 2021","1.2144","1.2120","1.2155","1.2092","25.73K","0.26%"
"Jan 27, 2021","1.2113","1.2173","1.2183","1.2071","37.90K","-0.53%"
"Jan 26, 2021","1.2178","1.2157","1.2189","1.2121","27.20K","0.21%"
"Jan 25, 2021","1.2152","1.2184","1.2197","1.2129","23.50K","-0.24%"
"Jan 22, 2021","1.2181","1.2182","1.2203","1.2164","24.50K","0.07%"
"Jan 21, 2021","1.2173","1.2123","1.2187","1.2122","29.07K","0.42%"
"Jan 20, 2021","1.2122","1.2145","1.2174","1.2091","27.75K","-0.16%"
"Jan 19, 2021","1.2141","1.2096","1.2160","1.2068","44.40K","0.41%"
"Jan 18, 2021","1.2092","1.2082","1.2101","1.2068","-","0.08%"
"Jan 17, 2021","1.2082","1.2089","1.2101","1.2081","-","-0.09%"
"Jan 15, 2021","1.2093","1.2170","1.2178","1.2088","29.55K","-0.64%"
"Jan 14, 2021","1.2171","1.2173","1.2194","1.2126","36.48K","0.00%"
"Jan 13, 2021","1.2171","1.2224","1.2239","1.2155","28.29K","-0.38%"
"Jan 12, 2021","1.2217","1.2166","1.2227","1.2153","30.84K","0.31%"
"Jan 11, 2021","1.2179","1.2241","1.2241","1.2149","30.26K","-0.44%"
"Jan 08, 2021","1.2233","1.2287","1.2302","1.2211","46.80K","-0.42%"
"Jan 07, 2021","1.2285","1.2347","1.2362","1.2262","35.53K","-0.34%"
"Jan 06, 2021","1.2327","1.2317","1.2369","1.2284","47.49K","0.04%"
"Jan 05, 2021","1.2322","1.2271","1.2325","1.2265","25.23K","0.42%"
"Jan 04, 2021","1.2271","1.2253","1.2329","1.2234","34.00K","0.31%"
"Jan 01, 2021","1.2233","1.2233","1.2233","1.2233","-","-0.11%"
"Dec 31, 2020","1.2246","1.2314","1.2329","1.2230","31.68K","-0.51%"
"Dec 30, 2020","1.2309","1.2275","1.2330","1.2272","33.19K","0.26%"
"Dec 29, 2020","1.2277","1.2234","1.2300","1.2234","27.93K","0.36%"
"Dec 28, 2020","1.2233","1.2212","1.2278","1.2208","26.25K","0.18%"
"Dec 24, 2020","1.2211","1.2218","1.2243","1.2206","11.05K","0.02%"
"Dec 23, 2020","1.2209","1.2197","1.2251","1.2186","28.22K","0.12%"
"Dec 22, 2020","1.2194","1.2266","1.2289","1.2186","30.24K","-0.70%"
"Dec 21, 2020","1.2280","1.2266","1.2284","1.2159","43.92K","0.07%"
"Dec 18, 2020","1.2272","1.2300","1.2300","1.2255","20.91K","-0.18%"
"Dec 17, 2020","1.2294","1.2226","1.2304","1.2220","22.95K","0.82%"
"Dec 16, 2020","1.2194","1.2181","1.2241","1.2156","33.11K","0.06%"
"Dec 15, 2020","1.2187","1.2176","1.2198","1.2149","22.63K","0.43%"
"Dec 14, 2020","1.2134","1.2118","1.2171","1.2118","0.60K","0.18%"
"Dec 11, 2020","1.2113","1.2142","1.2163","1.2106","7.89K","-0.17%"
"Dec 10, 2020","1.2134","1.2080","1.2159","1.2076","25.56K","0.50%"
"Dec 09, 2020","1.2074","1.2107","1.2149","1.2059","21.49K","-0.26%"
"Dec 08, 2020","1.2106","1.2111","1.2136","1.2097","17.98K","-0.12%"
"Dec 07, 2020","1.2121","1.2127","1.2168","1.2080","21.45K","-0.16%"
"Dec 04, 2020","1.2140","1.2146","1.2179","1.2112","24.79K","-0.04%"
"Dec 03, 2020","1.2145","1.2117","1.2177","1.2103","26.91K","0.36%"
"Dec 02, 2020","1.2102","1.2077","1.2122","1.2043","29.48K","0.42%"
"Dec 01, 2020","1.2051","1.1933","1.2081","1.1933","27.40K","0.84%"
"Nov 30, 2020","1.1951","1.1967","1.2007","1.1928","28.61K","-0.08%"
"Nov 27, 2020","1.1961","1.1917","1.1967","1.1890","27.56K","0.39%"
"Nov 26, 2020","1.1915","1.1921","1.1945","1.1889","-","-0.06%"
"Nov 25, 2020","1.1922","1.1898","1.1934","1.1887","23.00K","0.29%"
"Nov 24, 2020","1.1888","1.1845","1.1902","1.1843","18.30K","0.34%"
"Nov 23, 2020","1.1848","1.1862","1.1912","1.1805","26.15K","-0.13%"
"Nov 20, 2020","1.1864","1.1880","1.1898","1.1855","16.37K","-0.15%"
"Nov 19, 2020","1.1882","1.1856","1.1889","1.1823","17.92K","0.10%"
"Nov 18, 2020","1.1870","1.1868","1.1897","1.1856","16.58K","-0.02%"
"Nov 17, 2020","1.1872","1.1861","1.1901","1.1849","18.17K","0.19%"
"Nov 16, 2020","1.1850","1.1844","1.1876","1.1821","19.47K","0.08%"
"Nov 13, 2020","1.1841","1.1815","1.1845","1.1806","14.81K","0.22%"
